codigo_articulo_proveedor,tipo_repuesto_id,valor,marca_id,fecha_costo,estado_id
4145-E,40,643,2,2020-08-08,1
4155-EN,40,551,2,2020-08-08,1
4165-EN,40,871,2,2020-08-08,1
4167-EN,40,855,2,2020-08-08,1
4171-EN,40,523,2,2020-08-08,1
4183-EN,40,643,2,2020-08-08,1
4185-EN,40,410,2,2020-08-08,1
4187-ECB,40,1805,2,2020-08-08,1
4187-ECB+15,40,2105,2,2020-08-08,1
4189-ECB,40,1898,2,2020-08-08,1
4189-ECB+15,40,2105,2,2020-08-08,1
4191-EN,40,335,2,2020-08-08,1
4193-EX,40,974,2,2020-08-08,1
4199-ECB,40,779,2,2020-08-08,1
4199-ECB+10,40,896,2,2020-08-08,1
4205-ECB,40,989,2,2020-08-08,1
4209-ECB,40,985,2,2020-08-08,1
4211-EX,40,701,2,2020-08-08,1
4219-EX,40,1558,2,2020-08-08,1
4221-ECB,40,612,2,2020-08-08,1
4223-EN,40,462,2,2020-08-08,1
4227-E,40,534,2,2020-08-08,1
4229-EN,40,706,2,2020-08-08,1
4231-EN,40,613,2,2020-08-08,1
4233-EN,40,544,2,2020-08-08,1
4235-EN,40,526,2,2020-08-08,1
4237-ECB,40,620,2,2020-08-08,1
4239-ECB,40,664,2,2020-08-08,1
4241-ECB,40,632,2,2020-08-08,1
4243-EX,40,1117,2,2020-08-08,1
4247-EC,40,519,2,2020-08-08,1
4249-EN,40,424,2,2020-08-08,1
4253-EN,40,402,2,2020-08-08,1
4257-EC,40,479,2,2020-08-08,1
4259-EN,40,482,2,2020-08-08,1
4263-ECB,40,648,2,2020-08-08,1
4275-EB,40,1058,2,2020-08-08,1
4281-EN,40,816,2,2020-08-08,1
4283-EN,40,400,2,2020-08-08,1
4293-ECP,40,902,2,2020-08-08,1
4295-EN,40,589,2,2020-08-08,1
430-EC,40,681,2,2020-08-08,1
4323-ECB,40,1633,2,2020-08-08,1
4327-EC,40,611,2,2020-08-08,1
4329-EBN,40,402,2,2020-08-08,1
4331-EN,40,383,2,2020-08-08,1
4333-EBN,40,430,2,2020-08-08,1
4335-EN,40,498,2,2020-08-08,1
4337-EC,40,425,2,2020-08-08,1
4339-EN,40,383,2,2020-08-08,1
4341-EN,40,559,2,2020-08-08,1
4343-EN,40,582,2,2020-08-08,1
4345-EN,40,573,2,2020-08-08,1
4353-ECB,40,499,2,2020-08-08,1
4359-ECB,40,476,2,2020-08-08,1
4361-EN,40,684,2,2020-08-08,1
4369-EBN,40,402,2,2020-08-08,1
4373-EC,40,446,2,2020-08-08,1
4375-EC,40,408,2,2020-08-08,1
4383-EC,40,494,2,2020-08-08,1
4385-EBN,40,595,2,2020-08-08,1
4387-E,40,614,2,2020-08-08,1
4389-EC,40,491,2,2020-08-08,1
4391-ECB,40,624,2,2020-08-08,1
4397-ECB,40,736,2,2020-08-08,1
4399-EN,40,672,2,2020-08-08,1
4401-EN,40,586,2,2020-08-08,1
4403-EBN,40,554,2,2020-08-08,1
4405-EX,40,970,2,2020-08-08,1
4407-EX,40,970,2,2020-08-08,1
4415-EN,40,795,2,2020-08-08,1
4417-EN,40,360,2,2020-08-08,1
4437-EBN,40,395,2,2020-08-08,1
4455-EN,40,482,2,2020-08-08,1
4457-ECB,40,765,2,2020-08-08,1
4459-EB,40,765,2,2020-08-08,1
4461-EB,40,819,2,2020-08-08,1
4463-EC,40,804,2,2020-08-08,1
4467-ECB,40,664,2,2020-08-08,1
4469-ECB,40,614,2,2020-08-08,1
4471-ECB,40,801,2,2020-08-08,1
4473-ECB,40,1485,2,2020-08-08,1
4477-ECB,40,502,2,2020-08-08,1
4479-ECB,40,502,2,2020-08-08,1
4481-EX,40,779,2,2020-08-08,1
4483-EN,40,547,2,2020-08-08,1
4485-EN,40,547,2,2020-08-08,1
4489-EN,40,588,2,2020-08-08,1
4493-EN,40,710,2,2020-08-08,1
4495-E,40,470,2,2020-08-08,1
4497-EN,40,476,2,2020-08-08,1
4501-EN,40,535,2,2020-08-08,1
4503-EBN,40,958,2,2020-08-08,1
4505-EX,40,1491,2,2020-08-08,1
4509-EBN,40,1343,2,2020-08-08,1
4531-ECB,40,436,2,2020-08-08,1
4543-EBN,40,489,2,2020-08-08,1
4577-EN,40,409,2,2020-08-08,1
505-E 0.4,40,1244,2,2020-08-08,1
507-E 0.4,40,1332,2,2020-08-08,1
507-E STD,40,1332,2,2020-08-08,1
509-E 0.4,40,941,2,2020-08-08,1
509-E 0.8,40,879,2,2020-08-08,1
509-E STD,40,923,2,2020-08-08,1
518-E 0.4,40,1143,2,2020-08-08,1
514-E,40,422,2,2020-08-08,1
518-E 0.8,40,1143,2,2020-08-08,1
518-E STD,40,1143,2,2020-08-08,1
520-E 0.4,40,1146,2,2020-08-08,1
520-E 0.8,40,1112,2,2020-08-08,1
520-E STD,40,1528,2,2020-08-08,1
522-E,40,1723,2,2020-08-08,1
533-E,40,1164,2,2020-08-08,1
541-E 0.4,40,1610,2,2020-08-08,1
541-E 0.8,40,1610,2,2020-08-08,1
541-E STD,40,1610,2,2020-08-08,1
545-E,40,939,2,2020-08-08,1
545-E C/G,40,939,2,2020-08-08,1
548-E 0.4,40,1720,2,2020-08-08,1
548-E 0.8,40,1638,2,2020-08-08,1
548-E STD,40,1720,2,2020-08-08,1
573-E,40,806,2,2020-08-08,1
3263-ECB STD,40,636,2,2020-08-08,1
4465-EC,40,813,2,2020-08-08,1
